BTV, 0.000167937
JCB, 0.000167931
AZD, 0.000167555
PPS, 0.000167493
ZEM, 0.000167466
GUW, 0.000167461
IMF, 0.000167292
PKN, 0.000167122
YUY, 0.000167069
NUI, 0.000167022
YNZ, 0.000166995
CRK, 0.000166899
YTY, 0.000166789
TBU, 0.000166598
TBG, 0.000166588
OND, 0.000166571
SLU, 0.000166202
YSM, 0.00016606
YNC, 0.000165907
IRG, 0.000165767
ABD, 0.00016564
ASM, 0.000165469
PEI, 0.000165331
DIE, 0.00016527
WLS, 0.000165268
APO, 0.000165185
JUL, 0.000165041
KVG, 0.000164675
MYJ, 0.00016445
PUU, 0.000164423
GOV, 0.000163795
BYN, 0.000163522
LYG, 0.000163371
RMT, 0.000163104
PBM, 0.00016309
YWP, 0.000163007
IGG, 0.00016291
UGB, 0.00016291
KCL, 0.00016291
EGX, 0.00016291
POP, 0.000162889
MAU, 0.000162883
SKB, 0.000162882
MJZ, 0.000162605
CEI, 0.000162496
SKT, 0.00016242
ENA, 0.000162407
JFR, 0.000162228
LCR, 0.000162129
YBC, 0.000162073
UKA, 0.00016163
MQN, 0.000161458
BQL, 0.000161441
ZPB, 0.000161381
BKY, 0.000161197
AVL, 0.000161191
EGO, 0.000160703
CIH, 0.000160645
KTA, 0.000160628
UME, 0.000160314
BSA, 0.000160258
HTI, 0.00016024
ZFN, 0.000159771
SBN, 0.000159514
DAU, 0.000159283
BMI, 0.000159242
KSH, 0.000159117
MYT, 0.000159112
VHM, 0.000159085
LYC, 0.000159085
CIF, 0.000158916
YSK, 0.000158609
PPW, 0.000158573
NKM, 0.000158479
GBT, 0.000158473
YQM, 0.00015841
TLE, 0.000158389
LVI, 0.000158239
TVY, 0.00015823
TKX, 0.000158119
KMI, 0.000158079
IXZ, 0.00015804
VRA, 0.000157735
TPP, 0.000157611
PCL, 0.000157611
JZH, 0.000157559
BIQ, 0.000157484
EGC, 0.000157333
AES, 0.000157262
PQQ, 0.00015715
RNL, 0.000156991
BNY, 0.000156991
GEV, 0.00015674
KNQ, 0.000156604
MEE, 0.000156604
ILP, 0.000156604
TOU, 0.000156604
NYM, 0.000156438
LLI, 0.000156412
IMP, 0.000156329
LLA, 0.000156174
CHO, 0.00015599
YGL, 0.000155878
IXR, 0.000155828
KGE, 0.00015576
PLW, 0.00015566
SBH, 0.000155635
NOC, 0.000155593
AET, 0.000155276
NVT, 0.00015501
XTG, 0.000154989
LKN, 0.000154903
SRQ, 0.000154887
APW, 0.000154882
BOJ, 0.000154824
MOZ, 0.000154795
YAK, 0.000154785
LWY, 0.000154746
SFA, 0.000154614
RNS, 0.000154592
JDZ, 0.000154553
LIG, 0.000154551
ARC, 0.000154537
QOQ, 0.000154332
JSU, 0.0001543
KMJ, 0.000154272
SRK, 0.000154267
IGR, 0.000154212
ILM, 0.000154093
KUZ, 0.000153789
TQI, 0.000153789
IOQ, 0.000153789
SGG, 0.000153789
FDH, 0.00015359
TRO, 0.000153506
CIJ, 0.000153401
FLW, 0.000153392
XCH, 0.000152987
LNB, 0.000152797
RNA, 0.000152597
NNB, 0.000152597
GMA, 0.000152566
LOD, 0.000152537
YGZ, 0.000152106
YTQ, 0.000151903
HMA, 0.00015186
SOY, 0.000151693
YVB, 0.000151474
YTE, 0.000151448
CZH, 0.000151355
GFK, 0.000151101
PVK, 0.000150918
SIC, 0.000150905
GHE, 0.000150905
ACU, 0.000150905
JQE, 0.000150905
MPP, 0.000150905
STI, 0.000150893
CZJ, 0.000150868
LAP, 0.000150812
GLK, 0.000150773
MMK, 0.000150665
VDC, 0.00015042
FNT, 0.000150344
OBY, 0.000150275
MQL, 0.000150154
TIV, 0.000150103
SPN, 0.000150102
YNJ, 0.000150077
TRW, 0.000149914
PIZ, 0.0001499
MXH, 0.000149826
RPR, 0.000149788
YXJ, 0.000149287
WUS, 0.000148872
JSH, 0.000148819
CNJ, 0.000148767
FTE, 0.000148483
LGG, 0.000148432
VOG, 0.000148391
GNV, 0.000148387
SEN, 0.00014836
YVM, 0.000148179
BJF, 0.000148004
MDQ, 0.000147971
XEQ, 0.000147927
YGR, 0.000147864
TRK, 0.000147863
MJT, 0.000147817
INU, 0.000147807
BTU, 0.00014777
ROR, 0.000147643
TMP, 0.000147591
BLI, 0.000147467
CGY, 0.000147444
ZYI, 0.000147428
HKD, 0.000147151
VXO, 0.000147093
MJF, 0.00014692
WNN, 0.000146906
MVT, 0.000146763
FAV, 0.000146763
TSR, 0.000146419
TVU, 0.000146364
SVU, 0.000146364
PNK, 0.000146262
TRC, 0.000146184
BBA, 0.000146021
YHU, 0.000145839
KYU, 0.000145749
AOK, 0.000145726
ACA, 0.000145382
JMK, 0.000145356
HTY, 0.000145323
FLS, 0.000145305
BRN, 0.000144911
YNS, 0.000144887
VBY, 0.000144752
BIK, 0.000144559
ROK, 0.000144332
GEL, 0.000144103
MLM, 0.000144098
NSN, 0.000144027
HLZ, 0.000144027
KCT, 0.000143929
OIT, 0.000143865
HAU, 0.000143791
NNM, 0.000143665
TZX, 0.000143623
CXH, 0.000143583
ISC, 0.000143534
KAW, 0.00014329
SQS, 0.000143283
ULK, 0.000143209
YWJ, 0.000143172
VAI, 0.000142898
REX, 0.000142857
TGO, 0.000142845
RBV, 0.00014272
ENE, 0.000142585
LRS, 0.000142551
XQP, 0.00014239
IXA, 0.000142133
SRY, 0.000141935
DLY, 0.000141858
VPS, 0.000141674
TMU, 0.00014167
LZH, 0.000141528
TUP, 0.00014148
AFA, 0.000141461
HSN, 0.000141332
YNB, 0.00014133
KXU, 0.00014132
KRS, 0.000141305
DAV, 0.000141139
HYN, 0.000141057
NEV, 0.000140999
EQS, 0.000140822
MQH, 0.000140763
RBA, 0.000140544
BRA, 0.000140528
TGG, 0.000140516
YGV, 0.000140447
IXC, 0.000140388
TWU, 0.000140297
ZBR, 0.000140162
NOV, 0.000140158
SPP, 0.000140158
TUU, 0.000140044
FMI, 0.000139918
SOC, 0.000139765
ERM, 0.000139764
MRY, 0.000139763
KCG, 0.00013969
PIP, 0.00013969
KLL, 0.00013969
WSN, 0.00013969
NYU, 0.000139562
TOG, 0.000139495
SVJ, 0.000139355
GEO, 0.000139224
YVZ, 0.00013922
YAY, 0.000139172
WLK, 0.000139004
WTK, 0.000139004
KGF, 0.000138907
LRH, 0.00013884
PGK, 0.000138781
XFN, 0.000138551
SDK, 0.000138334
NIQ, 0.000138313
JUK, 0.000138313
ATQ, 0.000138298
ZIH, 0.000138279
KPR, 0.000138114
NBX, 0.000138113
TIZ, 0.000138023
PKA, 0.000137816
PTU, 0.000137816
STX, 0.000137694
TIM, 0.000137276
PGU, 0.000137052
TLJ, 0.000136805
LCG, 0.000136644
LUQ, 0.000136587
LPM, 0.000136581
SWJ, 0.000136581
GZT, 0.000136468
PNZ, 0.000136429
SSJ, 0.000136428
KND, 0.000136272
NJF, 0.000136247
NWI, 0.000136242
VXE, 0.000136233
LXR, 0.000136173
POJ, 0.000136094
KSJ, 0.00013606
AVP, 0.000136029
KAN, 0.000136012
XAP, 0.000135824
AGU, 0.000135696
LBB, 0.000135686
ATW, 0.000135591
SNU, 0.000135587
ANX, 0.000135572
KGA, 0.000135334
SVI, 0.000135167
BMY, 0.000135139
FSZ, 0.000135088
KOW, 0.000135087
CKD, 0.000135074
IAS, 0.000135029
YAM, 0.000134965
ACY, 0.000134847
DIB, 0.000134839
AMA, 0.000134818
SOJ, 0.000134768
MKQ, 0.000134745
KSU, 0.000134709
BUZ, 0.000134697
MFR, 0.000134696
ASW, 0.000134649
MZV, 0.00013439
YBG, 0.000134335
PDP, 0.000134312
AXT, 0.000134139
IRC, 0.000133993
MNT, 0.000133993
ISU, 0.000133936
AUU, 0.000133907
MAF, 0.000133866
TUB, 0.000133644
LZO, 0.000133628
HOG, 0.000133438
GTE, 0.000133401
IXS, 0.000132919
KLX, 0.000132601
KNG, 0.000132348
KIF, 0.000132302
LRM, 0.000132284
TRZ, 0.000132155
ZKG, 0.000132108
ANM, 0.000131711
AAE, 0.000131705
BNC, 0.00013165
YNO, 0.000131521
YHP, 0.000131521
SJL, 0.000131499
OLC, 0.000131499
ERN, 0.000131499
IRZ, 0.000131499
BZN, 0.000131499
VII, 0.000131496
IFJ, 0.000131476
AEY, 0.000131476
EGS, 0.000131476
SLP, 0.000131372
BCD, 0.000131089
HMB, 0.000131071
PDG, 0.000130823
BWT, 0.000130753
OUD, 0.000130741
ALS, 0.000130532
BHQ, 0.000130407
KVD, 0.000130337
PSC, 0.000130314
PBJ, 0.000130282
ELV, 0.000130276
TKE, 0.000130276
LBJ, 0.00013021
UYN, 0.000130187
ARI, 0.000130186
ASF, 0.000130149
VGO, 0.000130045
YGJ, 0.000130028
AOQ, 0.000129815
TRS, 0.000129723
SKN, 0.000129695
QJH, 0.000129598
QFG, 0.000129598
YWL, 0.000129576
JOI, 0.000129483
WXN, 0.000129408
GGT, 0.000129357
PHF, 0.000129303
NOS, 0.000129303
UCT, 0.000129292
SVB, 0.000129128
YXY, 0.000129046
RAP, 0.00012904
ELH, 0.000128848
CPO, 0.000128843
NTN, 0.0001286
HFA, 0.000128426
HIA, 0.000128414
REN, 0.000128308
BNN, 0.000128301
YRG, 0.000128255
HMI, 0.000127957
GDX, 0.000127935
MOL, 0.000127809
HUS, 0.000127774
KRL, 0.000127744
CCC, 0.000127712
VNX, 0.000127478
BHO, 0.000127433
MVY, 0.000127418
BBI, 0.000127284
OXB, 0.000127082
RZE, 0.000127073
CAY, 0.000127057
CMP, 0.00012701
TGZ, 0.000127003
GTF, 0.000126947
ELS, 0.0001269
BLZ, 0.000126639
BNK, 0.000126542
RMA, 0.000126522
MVP, 0.000126478
PPV, 0.000126438
BMV, 0.000126283
DAT, 0.000126262
FMO, 0.000126133
HRK, 0.000126015
LNZ, 0.00012596
MOB, 0.000125716
ORI, 0.000125715
BFQ, 0.000125567
OTD, 0.000125567
SAX, 0.000125567
CHX, 0.000125567
OGM, 0.000125567
PYC, 0.000125567
PVE, 0.000125567
PUE, 0.000125567
RDM, 0.000125557
AKX, 0.000125534
KGI, 0.000125492
GPT, 0.000125438
HVG, 0.000125328
EVV, 0.000125106
TOY, 0.000125088
UGC, 0.000125049
VOZ, 0.000124936
BON, 0.000124918
QSF, 0.000124872
YHY, 0.000124846
SOW, 0.000124783
INZ, 0.000124732
GHA, 0.000124732
TKU, 0.000124692
SBA, 0.000124572
GTO, 0.000124416
GRJ, 0.000124391
WRY, 0.000124276
NRL, 0.000124276
BRM, 0.00012427
PJM, 0.000124111
BGA, 0.000124099
SRV, 0.00012404
CCF, 0.000124007
YXT, 0.000124001
BHK, 0.000123637
YYE, 0.000123509
PAD, 0.000123455
OCC, 0.000123409
ELG, 0.000123291
NQY, 0.000123261
RVK, 0.000123187
GJT, 0.000123175
PAZ, 0.000123164
GRX, 0.000123025
JTC, 0.000123017
SDP, 0.000122996
HOM, 0.000122996
VDZ, 0.000122996
AOI, 0.000122711
JMU, 0.000122501
TKK, 0.000122438
LRR, 0.000122429
TAI, 0.000122412
AUX, 0.000122221
ZAL, 0.000121951
CXR, 0.000121802
TAK, 0.000121717
MEA, 0.000121642
KER, 0.000121635
PQC, 0.00012163
IXM, 0.000121487
TKG, 0.000121423
KEW, 0.000121413
MSO, 0.000121366
JDO, 0.000121287
JKL, 0.000121018
SDD, 0.000121016
CJJ, 0.000120913
WRL, 0.000120892
DJB, 0.000120868
VAR, 0.00012085
OVS, 0.000120808
VAW, 0.000120675
HON, 0.000120586
GLT, 0.000120542
AAR, 0.00012049
LAN, 0.000120448
SKD, 0.000120439
CUQ, 0.000120366
RVV, 0.000120357
PKZ, 0.000120236
SKZ, 0.000120232
MST, 0.000120227
FUG, 0.000120147
KUT, 0.000120087
SOG, 0.000119887
BGR, 0.000119856
AJL, 0.00011978
MCY, 0.000119766
MDG, 0.000119664
SHV, 0.000119591
HDY, 0.000119544
TOE, 0.000119327
SDL, 0.000119271
DIR, 0.000119237
LSI, 0.000119236
MIS, 0.000119035
YOG, 0.000119023
ZLO, 0.000118975
ELC, 0.000118971
MGT, 0.000118971
BBK, 0.000118966
SVK, 0.000118952
NER, 0.000118932
HAD, 0.00011826
CFE, 0.000118197
PBG, 0.000117996
UTH, 0.000117896
BSR, 0.00011785
FEG, 0.000117744
RCM, 0.000117573
GLF, 0.000117261
BHV, 0.000117211
AYQ, 0.00011697
TFI, 0.000116963
PSR, 0.000116963
BTR, 0.000116788
SMI, 0.000116727
NKI, 0.000116682
PYJ, 0.000116666
THL, 0.000116646
UDR, 0.000116607
TAM, 0.000116349
ODN, 0.00011627
BBN, 0.00011627
LKH, 0.00011627
LGL, 0.00011627
ORZ, 0.000115998
ZCL, 0.00011598
KDI, 0.00011593
OSY, 0.000115914
SIP, 0.000115879
GRB, 0.000115737
AKJ, 0.000115735
BUQ, 0.000115685
UEL, 0.000115524
YBP, 0.000115428
DSA, 0.000115411
IBE, 0.00011538
MTR, 0.00011538
BLK, 0.000115377
JNG, 0.000115234
NBC, 0.000115223
RBQ, 0.000115212
YZT, 0.000114954
TRR, 0.000114951
BTC, 0.000114951
TUK, 0.00011492
DIY, 0.00011489
NLG, 0.000114885
KFP, 0.000114885
KVC, 0.000114885
SYY, 0.000114852
PKC, 0.000114654
HEA, 0.000114647
SCU, 0.000114609
HRL, 0.000114597
SCY, 0.000114462
YXU, 0.00011435
YPC, 0.000114341
YUB, 0.000114341
ZFM, 0.000114341
MIM, 0.000114292
KHZ, 0.000114291
KKR, 0.000114291
GHB, 0.000114288
TRG, 0.000114206
ROT, 0.000114206
BHE, 0.000114206
NPL, 0.000114206
NPE, 0.000114206
BIS, 0.000114109
SMS, 0.000114039
COQ, 0.000113892
ASR, 0.000113835
LTI, 0.00011367
GRP, 0.000113635
MMB, 0.000113529
YPL, 0.000113451
NOJ, 0.000113263
TRI, 0.000113243
SMR, 0.000113157
GES, 0.000113147
YQZ, 0.000113115
PCR, 0.000113108
PDA, 0.000113108
FAY, 0.00011304
AUY, 0.000113024
QRO, 0.000112934
BZR, 0.000112848
VCA, 0.000112774
ORU, 0.000112769
AKY, 0.000112752
KOO, 0.000112682
BQS, 0.000112657
MUN, 0.000112494
STD, 0.000112494
IXL, 0.000112469
PBC, 0.00011239
XSB, 0.00011236
SZE, 0.000112109
KOZ, 0.000112031
OLH, 0.000112031
LKL, 0.000111984
AIT, 0.000111896
MQP, 0.000111871
RET, 0.000111795
HMV, 0.000111784
AJR, 0.000111784
YKA, 0.000111696
GIZ, 0.000111688
BVB, 0.000111411
AOJ, 0.000111324
CFB, 0.000111226
SLL, 0.000111076
CYB, 0.000110889
PIS, 0.000110775
TAC, 0.000110561
SYB, 0.000110559
KYK, 0.000110532
KZB, 0.000110532
HAA, 0.000110489
EDR, 0.000110358
KWM, 0.000110358
CDR, 0.000110266
WNA, 0.000110168
GNU, 0.000110168
UBA, 0.000110166
TJU, 0.000110085
VHC, 0.000110049
MEG, 0.000110049
DAX, 0.00010995
MOQ, 0.000109873
FTU, 0.000109873
EYK, 0.000109858
AIU, 0.000109739
SPC, 0.000109588
LXS, 0.000109567
LOK, 0.000109448
SCN, 0.000109431
GFN, 0.000109413
PBH, 0.000109404
YYD, 0.000109392
LWS, 0.000109358
CCK, 0.000109192
SZA, 0.000109067
TME, 0.000109034
RVE, 0.000109034
SJK, 0.000109031
ORX, 0.000109029
RGA, 0.000109003
TCT, 0.000108978
NIB, 0.000108978
ADU, 0.000108953
YPN, 0.000108951
EBA, 0.000108839
HLA, 0.000108774
PRA, 0.000108758
UAQ, 0.000108758
SFN, 0.000108758
TUC, 0.000108758
BFN, 0.000108649
EFL, 0.000108604
KRF, 0.000108478
CFC, 0.000108468
NVI, 0.000108453
LYA, 0.000108163
INH, 0.000108078
ZAZ, 0.000107905
MFE, 0.000107816
JGN, 0.000107698
CFS, 0.000107478
ABX, 0.000107478
JGS, 0.000107434
CIY, 0.000107381
NYA, 0.000107373
MGM, 0.00010736
VQS, 0.000107287
AOR, 0.000107143
CHU, 0.000106942
WUA, 0.000106884
DOB, 0.00010681
CXI, 0.000106684
OAX, 0.000106445
HRI, 0.000106398
YFS, 0.000106366
ALH, 0.000106288
BQB, 0.000106288
JDH, 0.000106213
TSH, 0.000106108
ZYL, 0.000106067
EZS, 0.000106055
GZP, 0.00010603
BKS, 0.000106019
NDG, 0.000106001
RFD, 0.000105807
EOI, 0.000105756
MLY, 0.00010567
RMP, 0.00010567
CEM, 0.00010567
HKB, 0.00010567
LMA, 0.00010567
KBC, 0.00010567
KCZ, 0.000105615
CUC, 0.000105578
PMZ, 0.000105574
DIW, 0.000105343
HOV, 0.000105291
BUS, 0.000105227
NRA, 0.000105226
BHS, 0.000105226
PKE, 0.000105226
GFF, 0.000105226
SVD, 0.000105039
YQX, 0.00010499
ATY, 0.000104951
KDV, 0.000104894
LBS, 0.000104894
MOC, 0.000104775
DBO, 0.000104548
IAM, 0.000104541
ELM, 0.000104427
ECP, 0.000104328
JTY, 0.000104317
GLH, 0.000104302
AXA, 0.000104293
LYB, 0.000104228
INN, 0.000104227
SAF, 0.000104153
AGS, 0.000104113
OAJ, 0.000104113
CAW, 0.000103879
MYU, 0.000103671
EWB, 0.000103669
BFJ, 0.000103444
OPS, 0.000103318
ELD, 0.000103316
ZCO, 0.000103181
YGP, 0.000103046
ATZ, 0.00010304
ZDY, 0.000102888
FJR, 0.000102888
GDQ, 0.000102803
AXU, 0.000102803
NNY, 0.000102742
PEE, 0.000102732
OMH, 0.000102645
YKT, 0.000102511
MOV, 0.00010242
IPN, 0.000102344
BJA, 0.000102146
TLM, 0.000102146
GAN, 0.00010214
GWT, 0.000102134
ATC, 0.00010212
TBI, 0.00010212
BFL, 0.000102067
DIL, 0.000102063
CRI, 0.000102051
MYG, 0.000102051
IGA, 0.000102051
AXP, 0.000102051
KDH, 0.000102045
PIX, 0.000101994
CVU, 0.000101975
JIC, 0.000101886
KUH, 0.00010176
SZZ, 0.000101754
YOP, 0.000101674
YOJ, 0.000101674
TNO, 0.000101624
AGT, 0.000101593
RDV, 0.000101579
PEM, 0.000101578
IAG, 0.000101407
STS, 0.000101361
TOF, 0.000101354
KAE, 0.000101298
PEC, 0.000101298
AGN, 0.000101298
EXI, 0.000101298
KQT, 0.000101239
LSP, 0.000101231
PZH, 0.000100964
MOT, 0.000100844
JUJ, 0.000100828
YGX, 0.000100811
MJN, 0.00010069
AZS, 0.000100637
LDH, 0.000100518
SVP, 0.000100447
CBT, 0.000100447
GYS, 0.00010039
JKH, 0.000100376
XIL, 0.000100298
SWF, 0.000100281
OIA, 0.000100275
IGM, 0.000100225
BUX, 0.000100124
DPL, 0.000100084
CUE, 9.98788e-05
BTJ, 9.98761e-05
LBU, 9.9841e-05
PET, 9.96991e-05
GXF, 9.96547e-05
CGD, 9.95668e-05
TAE, 9.94196e-05
HLH, 9.93996e-05
TOL, 9.92178e-05
PBD, 9.92067e-05
OMD, 9.92037e-05
GRK, 9.90341e-05
LFT, 9.90341e-05
MLU, 9.90341e-05
AEX, 9.90341e-05
HNA, 9.89794e-05
MII, 9.8956e-05
IPC, 9.88196e-05
DSK, 9.87802e-05
MMY, 9.8737e-05
DLI, 9.86906e-05
URT, 9.8609e-05
LMM, 9.85623e-05
DCM, 9.85339e-05
VAN, 9.84923e-05
ZUM, 9.84602e-05
ATM, 9.84401e-05
PZU, 9.83554e-05
QFX, 9.83463e-05
DIG, 9.83191e-05
CEN, 9.82055e-05
AZO, 9.81585e-05
ORB, 9.8151e-05
HYA, 9.80447e-05
YHM, 9.80432e-05
TNW, 9.79267e-05
SHC, 9.77964e-05
DGO, 9.77951e-05
HTS, 9.7784e-05
RVT, 9.77558e-05
ZBF, 9.77274e-05
JGD, 9.77244e-05
CXJ, 9.76749e-05
SPI, 9.76463e-05
BVE, 9.75995e-05
RJK, 9.75331e-05
LUR, 9.7506e-05
CDJ, 9.74921e-05
MPH, 9.74594e-05
DGT, 9.74594e-05
LGP, 9.74594e-05
OZC, 9.74594e-05
BXU, 9.74594e-05
ILG, 9.74127e-05
OHE, 9.73268e-05
ERZ, 9.72207e-05
KDO, 9.71791e-05
GKK, 9.71791e-05
PSO, 9.71775e-05
TMS, 9.71648e-05
KSQ, 9.69655e-05
DED, 9.69317e-05
HYG, 9.6782e-05
KCC, 9.6782e-05
KWF, 9.6782e-05
KPB, 9.6782e-05
ESM, 9.67733e-05
YPY, 9.67718e-05
HOT, 9.67234e-05
LTX, 9.6711e-05
KZO, 9.66065e-05
WVB, 9.66017e-05
JUH, 9.65854e-05
DLU, 9.65523e-05
HTN, 9.65108e-05
KUA, 9.64416e-05
USK, 9.63533e-05
GNY, 9.63409e-05
NDB, 9.63337e-05
MQM, 9.63055e-05
DDC, 9.62913e-05
LBL, 9.62913e-05
FCA, 9.62913e-05
TJQ, 9.62727e-05
GRQ, 9.62413e-05
DOU, 9.62312e-05
ACV, 9.62231e-05
DRV, 9.62097e-05
SSR, 9.61896e-05
WLH, 9.61896e-05
MWF, 9.61896e-05
YQU, 9.61354e-05
TOB, 9.60842e-05
KMS, 9.60223e-05
PPP, 9.60057e-05
KVX, 9.59866e-05
IXU, 9.58192e-05
BDQ, 9.58192e-05
XSC, 9.57959e-05
VIG, 9.55888e-05
KNS, 9.55292e-05
YXC, 9.53523e-05
GNM, 9.53414e-05
DNH, 9.52981e-05
MZG, 9.52773e-05
KNH, 9.52773e-05
LUK, 9.50093e-05
HAQ, 9.48982e-05
BLE, 9.48944e-05
FRO, 9.46987e-05
TYF, 9.46612e-05
VAA, 9.44325e-05
JIQ, 9.44053e-05
RTW, 9.43738e-05
MCP, 9.43545e-05
HFS, 9.43516e-05
HAS, 9.43406e-05
ENU, 9.43217e-05
KLU, 9.42425e-05
CAB, 9.41803e-05
EVG, 9.41228e-05
MXX, 9.41228e-05
FUJ, 9.4004e-05
CAC, 9.39902e-05
INL, 9.39286e-05
RHI, 9.39286e-05
BRD, 9.39286e-05
IMT, 9.39286e-05
KLV, 9.39213e-05
IBR, 9.39056e-05
SHP, 9.39002e-05
MKK, 9.38109e-05
CXF, 9.37785e-05
DUJ, 9.37428e-05
FKL, 9.37428e-05
JHW, 9.37428e-05
BFD, 9.37428e-05
WEF, 9.36957e-05
DRO, 9.34075e-05
ZSA, 9.33784e-05
VXC, 9.31646e-05
BTK, 9.29441e-05
LBP, 9.29293e-05
MYA, 9.28875e-05
UUA, 9.28358e-05
GDE, 9.26227e-05
RKS, 9.25754e-05
GCC, 9.25754e-05
GAJ, 9.24473e-05
KVA, 9.24203e-05
JST, 9.23473e-05
AOO, 9.23473e-05
LEA, 9.21736e-05
GET, 9.21736e-05
PBO, 9.21736e-05
AQG, 9.21716e-05
ABA, 9.20508e-05
MZR, 9.19296e-05
YNG, 9.18518e-05
POI, 9.18383e-05
YDQ, 9.16103e-05
HLN, 9.15967e-05
IVC, 9.15203e-05
MWX, 9.1465e-05
GYA, 9.13795e-05
RIB, 9.13795e-05
LUZ, 9.1244e-05
TMC, 9.11477e-05
WGA, 9.11464e-05
WRE, 9.11349e-05
TUO, 9.11349e-05
GIS, 9.11349e-05
SNW, 9.1059e-05
FUT, 9.09988e-05
CKB, 9.09575e-05
FON, 9.08872e-05
DRK, 9.08872e-05
YFC, 9.08766e-05
URG, 9.08399e-05
TAB, 9.08346e-05
IDA, 9.07922e-05
ETZ, 9.07285e-05
KOK, 9.06915e-05
KTT, 9.06185e-05
ZVK, 9.05918e-05
FRS, 9.04764e-05
KIR, 9.04584e-05
RMF, 9.03969e-05
ACX, 9.03233e-05
FKS, 9.03e-05
POR, 9.02854e-05
RUS, 9.02699e-05
JJA, 9.02699e-05
SCZ, 9.02699e-05
FRE, 9.02699e-05
ATD, 9.02699e-05
MJM, 9.02385e-05
PHS, 9.00551e-05
AHU, 8.99925e-05
PPQ, 8.99298e-05
HUY, 8.98638e-05
IQN, 8.98389e-05
CWA, 8.97868e-05
TVC, 8.97868e-05
LPD, 8.96562e-05
TCD, 8.96562e-05
MXV, 8.96328e-05
FSM, 8.96069e-05
JIK, 8.9552e-05
ENY, 8.95337e-05
SFG, 8.94083e-05
MBS, 8.92299e-05
AXD, 8.9227e-05
HPH, 8.90541e-05
GIB, 8.90209e-05
HOD, 8.89737e-05
TKP, 8.89734e-05
EBU, 8.89687e-05
REG, 8.88957e-05
XGR, 8.88802e-05
HUI, 8.86832e-05
UBP, 8.8654e-05
JUZ, 8.85422e-05
DMB, 8.8506e-05
IJK, 8.8463e-05
MCX, 8.83298e-05
MHQ, 8.83069e-05
LUM, 8.8231e-05
DOY, 8.81855e-05
OSD, 8.8163e-05
KLR, 8.81387e-05
AGH, 8.81387e-05
RNB, 8.81387e-05
CRP, 8.81268e-05
GRI, 8.81027e-05
PLX, 8.80952e-05
YYG, 8.80818e-05
CUF, 8.80354e-05
BKM, 8.80177e-05
FNJ, 8.79896e-05
SCE, 8.79878e-05
MLB, 8.7877e-05
EWN, 8.7877e-05
DAB, 8.7877e-05
NCU, 8.78468e-05
YQF, 8.77772e-05
VCS, 8.77503e-05
MLX, 8.75061e-05
NAO, 8.74987e-05
KWJ, 8.74488e-05
DLH, 8.7384e-05
TVS, 8.72874e-05
JPR, 8.72253e-05
ERF, 8.71895e-05
JXA, 8.71623e-05
HEK, 8.71428e-05
ITO, 8.71372e-05
PUF, 8.70737e-05
MLN, 8.70713e-05
FEN, 8.70603e-05
LDE, 8.70062e-05
JIU, 8.69625e-05
RST, 8.69503e-05
OUZ, 8.69449e-05
YIC, 8.69167e-05
SLI, 8.67609e-05
HDG, 8.67071e-05
MXL, 8.66027e-05
ZQW, 8.65309e-05
KRN, 8.62732e-05
LYR, 8.62243e-05
BEJ, 8.61449e-05
PEG, 8.60133e-05
STW, 8.60113e-05
URJ, 8.58263e-05
ITB, 8.57985e-05
SUR, 8.57964e-05
MRX, 8.54725e-05
BSK, 8.53799e-05
WWP, 8.53053e-05
KTG, 8.51869e-05
PGF, 8.5001e-05
FSP, 8.48889e-05
SJZ, 8.48462e-05
LEQ, 8.4841e-05
VOL, 8.48209e-05
KDM, 8.48177e-05
TSJ, 8.47124e-05
RZR, 8.45873e-05
XBJ, 8.45873e-05
NSH, 8.45873e-05
LKB, 8.44401e-05
ICI, 8.44401e-05
FUN, 8.44401e-05
VBV, 8.44401e-05
YYU, 8.444e-05
SUG, 8.43581e-05
USU, 8.43581e-05
AKU, 8.4317e-05
LUW, 8.41779e-05
TUF, 8.4142e-05
BLJ, 8.38627e-05
BMU, 8.37093e-05
OBO, 8.36774e-05
KKJ, 8.36774e-05
VIJ, 8.36584e-05
ADK, 8.35843e-05
ILI, 8.35843e-05
KEM, 8.35587e-05
RXS, 8.34769e-05
CBO, 8.34769e-05
TAG, 8.34769e-05
TUG, 8.34769e-05
ASO, 8.33424e-05
AMH, 8.33424e-05
LKG, 8.33254e-05
KTL, 8.33254e-05
ASV, 8.33254e-05
MKM, 8.33019e-05
YQG, 8.32384e-05
TNC, 8.31257e-05
LDY, 8.30759e-05
TML, 8.306e-05
OUL, 8.28403e-05
URA, 8.28078e-05
KSC, 8.27591e-05
WEI, 8.2739e-05
SLX, 8.27118e-05
GWD, 8.26119e-05
HOI, 8.24918e-05
RKA, 8.24918e-05
AXR, 8.24918e-05
LRD, 8.24458e-05
CCM, 8.23607e-05
PLO, 8.21898e-05
VAS, 8.21869e-05
YCL, 8.21467e-05
HDF, 8.21325e-05
ZSE, 8.20484e-05
TGH, 8.20271e-05
VLS, 8.20271e-05
EAE, 8.20271e-05
AGF, 8.19912e-05
MXZ, 8.18641e-05
MEB, 8.172e-05
SXO, 8.172e-05
MEU, 8.17129e-05
TZL, 8.165e-05
TCQ, 8.1648e-05
LSA, 8.16041e-05
CAP, 8.15933e-05
KIT, 8.1532e-05
